,Fighter1,Fighter2,outcome,SLPM,SAPM,STRA,STRD,TD,TDA,TDD,SUBA
3567,Georges St-Pierre,Thiago Alves,1,0.18000006675720215,-1.7400001287460327,0.1199999749660492,0.09000003337860107,3.379999876022339,0.06000000238418579,0.19999998807907104,0.7000000476837158
3568,Dan Henderson,Michael Bisping,1,-1.8899998664855957,-0.009999990463256836,0.09000000357627869,-0.13999998569488525,0.4700000286102295,0.0899999737739563,-0.06000000238418579,0.0
3569,Yoshihiro Akiyama,Alan Belcher,1,0.39999985694885254,0.5199999809265137,0.0,-0.019999980926513672,1.8499999046325684,0.4100000262260437,0.3700000047683716,0.10000002384185791
3570,Stephan Bonnar,Mark Coleman,0,0.8799999952316284,0.3900001049041748,-0.13999998569488525,0.1199999749660492,-2.570000171661377,0.0,0.10000002384185791,0.19999998807907104
3571,Mac Danzig,Jim Miller,0,0.6400001049041748,0.5499999523162842,0.07999998331069946,-0.019999980926513672,-0.4599999189376831,-0.030000001192092896,-0.009999990463256836,-1.2999999523162842
3572,Jon Jones,Jake O'Brien,1,3.0999999046325684,0.19999992847442627,0.24000000953674316,-0.04000002145767212,-4.259999752044678,-0.04000002145767212,0.699999988079071,0.40000003576278687
3573,Dong Hyun Kim 170,TJ Grant,1,-1.8300001621246338,-1.3200000524520874,-0.050000011920928955,0.019999980926513672,1.3000000715255737,0.0,0.34999996423721313,0.0
3574,Tom Lawlor,CB Dollaway,1,-0.28999996185302734,-0.019999980926513672,-0.06000000238418579,0.04000002145767212,-1.119999885559082,-0.2200000286102295,-0.20999997854232788,0.3999999761581421
3575,Shannon Gugerty,Matt Grice,1,-2.8400001525878906,-0.8100000619888306,-0.13999998569488525,0.019999980926513672,-0.059999942779541016,-0.09999999403953552,-0.3199999928474426,2.9000000953674316
3576,Diego Sanchez,Clay Guida,1,0.4200000762939453,0.5999999046325684,0.04000002145767212,-0.07999998331069946,-1.9700000286102295,-0.1600000113248825,-0.1899999976158142,0.30000001192092896
3577,James Wilks,DaMarques Johnson,1,-0.2899998426437378,-1.7200000286102295,0.07999998331069946,-0.009999990463256836,0.09000003337860107,-0.33000001311302185,0.4700000286102295,3.0999999046325684
3578,Chris Lytle,Kevin Burns,1,1.0199999809265137,-1.2700002193450928,0.06999999284744263,0.06000000238418579,0.41999998688697815,0.050000011920928955,0.08000001311302185,1.6000001430511475
3579,Ross Pearson,Andre Winner,1,1.0699999332427979,-0.7700002193450928,0.06999999284744263,0.12000000476837158,0.7900000214576721,0.3799999952316284,0.009999990463256836,0.0
3580,Nate Diaz,Joe Stevenson,0,2.5899999141693115,1.25,0.0,-0.06000000238418579,-1.5800000429153442,-0.13999998569488525,0.06000000238418579,-0.8000000715255737
3581,Melvin Guillard,Gleison Tibau,1,1.0099999904632568,-0.6599999666213989,0.09000000357627869,0.030000030994415283,-2.7799999713897705,0.10000002384185791,-0.3100000023841858,-0.6000000238418579
3582,Brad Blackburn,Edgar Garcia,1,1.3900001049041748,-0.6400001049041748,0.06000000238418579,0.04999995231628418,-1.2799999713897705,-0.06999999284744263,0.25999999046325684,0.09999996423721313
3583,Mike Ciesnolevicz,Tomasz Drwal,0,-2.7799999713897705,2.359999895095825,0.12000000476837158,0.0,-3.549999952316284,-0.6000000238418579,-0.6200000047683716,4.699999809265137
3584,Frank Lester,Nick Osipczak,0,-0.6499998569488525,0.04999995231628418,-0.13999998569488525,0.029999971389770508,-1.2000000476837158,-0.44999998807907104,-0.7099999785423279,-1.0
3585,Jason Dent,Cameron Dollar,1,-3.0299999713897705,0.7599999904632568,0.009999990463256836,0.009999990463256836,0.0,0.0,0.25999999046325684,1.399999976158142
3586,Rich Franklin,Wanderlei Silva,1,1.309999942779541,-0.12000012397766113,0.03999999165534973,0.019999980926513672,0.3399999141693115,0.1300000548362732,0.009999990463256836,0.09999996423721313
3587,Cheick Kongo,Cain Velasquez,0,-3.0500001907348633,-1.0099999904632568,-0.009999990463256836,-0.029999971389770508,-2.8500001430511475,0.11000001430511475,-0.33000004291534424,-0.20000000298023224
3588,Mirko Cro Cop,Mostapha Al-Turk,1,0.7499998807907104,-1.71999990940094,0.3100000023841858,0.10000002384185791,0.1899999976158142,0.4000000059604645,0.7799999713897705,0.30000001192092896
3589,Mike Swick,Ben Saunders,1,-1.0099999904632568,-1.4800000190734863,-0.12999999523162842,0.030000030994415283,0.8199999332427979,0.09999999403953552,-0.11000001430511475,-0.5
3590,Spencer Fisher,Caol Uno,1,1.2600001096725464,1.1299999952316284,-0.06000000238418579,0.13999998569488525,-1.2799999713897705,-0.009999990463256836,0.23000001907348633,0.30000001192092896
3591,Dan Hardy,Marcus Davis,1,-0.25999999046325684,0.6500000953674316,-0.03999999165534973,-0.13999998569488525,-0.8700000047683716,-0.12999999523162842,-0.12000000476837158,-1.0
3592,Terry Etim,Justin Buchholz,1,-0.18999981880187988,-1.6099998950958252,0.09000000357627869,0.1600000262260437,0.4300000071525574,0.30000001192092896,0.0599999725818634,0.5999999642372131
3593,Dennis Siver,Dale Hartt,1,2.7300000190734863,1.1200001239776611,-0.030000001192092896,-0.010000050067901611,-0.3500000238418579,-0.6800000071525574,0.3999999761581421,-2.200000047683716
3594,Peter Sobotta,Paul Taylor,0,-2.2699999809265137,-1.5799996852874756,-0.08000001311302185,0.039999961853027344,1.4900000095367432,0.09999999403953552,0.20999997854232788,0.10000002384185791
3595,Rolando Delgado,Paul Kelly,0,-1.6600000858306885,-0.779999852180481,0.030000001192092896,0.030000030994415283,-0.1700000762939453,-0.3800000250339508,-0.30000001192092896,2.0
3596,Denis Stojnic,Stefan Struve,0,-1.7400000095367432,2.0299997329711914,-0.23000000417232513,-0.1199999749660492,-0.6000000238418579,-0.5,0.21000003814697266,-1.0
3597,John Hathaway,Rick Story,1,-0.39999985694885254,-0.37000012397766113,-0.009999990463256836,0.0,0.07999992370605469,-0.04999998211860657,-0.029999971389770508,0.0
3598,Lyoto Machida,Rashad Evans,1,0.4499998092651367,-0.8500000238418579,0.15999996662139893,-0.019999980926513672,-1.7699999809265137,0.20999997854232788,0.019999980926513672,0.4000000059604645
3599,Matt Serra,Matt Hughes,0,-0.16000008583068848,1.28000009059906,-0.13999998569488525,-0.06999996304512024,-0.9000000953674316,-0.30000001192092896,0.030000001192092896,-0.30000007152557373
3600,Drew McFedries,Xavier Foupa-Pokam,1,3.6600000858306885,2.059999942779541,0.07999998331069946,0.029999971389770508,1.4199999570846558,1.0,0.4000000059604645,0.699999988079071
3601,Dan Miller,Chael Sonnen,0,-1.0499999523162842,1.959999918937683,-0.06999999284744263,-0.12999999523162842,-2.1399998664855957,-0.04999995231628418,-0.1900000274181366,1.399999976158142
3602,Frankie Edgar,Sean Sherk,1,1.4199998378753662,-0.49000000953674316,0.050000011920928955,0.1499999761581421,-1.6200001239776611,-0.12999999523162842,0.0899999737739563,0.0
3603,Mike Pyle,Brock Larson,0,1.350000023841858,1.3399999141693115,-0.010000020265579224,0.050000011920928955,-0.8700001239776611,0.009999990463256836,0.26999998092651367,-0.5
3604,Tim Hague,Pat Barry,1,0.06999993324279785,0.5999999046325684,-0.04999998211860657,-0.12999996542930603,1.7200000286102295,0.33000001311302185,0.09000003337860107,0.699999988079071
3605,Kyle Bradley,Phillipe Nover,1,0.20000004768371582,0.9700000286102295,0.050000011920928955,0.019999980926513672,-0.3400000333786011,0.2199999988079071,-0.03999999165534973,-0.699999988079071
3606,Krzysztof Soszynski,Andre Gusmao,1,0.5799999237060547,-0.14999985694885254,-0.04000002145767212,-0.020000040531158447,0.5199999809265137,0.25,0.10999995470046997,1.0
3607,Brandon Wolff,Yoshiyuki Yoshida,0,-0.3800000250339508,7.239999771118164,-0.030000001192092896,-0.17000001668930054,-1.409999966621399,-0.2800000011920929,-0.25,-2.799999952316284
3608,David Kaplan,George Roop,0,-0.5499999523162842,1.8500001430511475,0.12000000476837158,0.06999999284744263,3.830000162124634,-0.13999998569488525,-0.5899999737739563,0.5999999642372131
3609,Anderson Silva,Thales Leites,1,1.059999942779541,-1.1200000047683716,0.22999998927116394,0.09000003337860107,-1.559999942779541,0.5099999904632568,0.38999998569488525,-0.30000007152557373
3610,Sam Stout,Matt Wiman,1,0.6600000858306885,0.8399999141693115,-0.2199999988079071,0.029999971389770508,-1.78000009059906,0.0,0.13999998569488525,-1.6999999284744263
3611,Mauricio Rua,Chuck Liddell,1,0.7799999713897705,-0.13000011444091797,0.1599999964237213,0.0,1.7300000190734863,-0.27000001072883606,-0.36000001430511475,0.8999999761581421
3612,Krzysztof Soszynski,Brian Stann,1,0.08999991416931152,0.48000001907348633,-0.030000001192092896,-0.009999990463256836,0.3999999761581421,0.12999999523162842,0.10999995470046997,0.699999988079071
3613,Antoni Hardonk,Cheick Kongo,0,0.07000017166137695,1.7899999618530273,0.050000011920928955,-0.08000001311302185,-2.299999952316284,-0.5600000023841858,-0.1199999749660492,0.699999988079071
3614,Steve Cantwell,Luiz Cane,0,-1.1599998474121094,0.7600002288818359,-0.06999999284744263,-0.050000011920928955,0.0899999737739563,0.02000001072883606,-0.19999998807907104,0.3999999761581421
3615,Xavier Foupa-Pokam,Denis Kang,0,-0.7999999523162842,0.8500000238418579,0.08000001311302185,-0.18000000715255737,-2.509999990463257,-0.6499999761581421,-0.2199999988079071,-1.2000000476837158
3616,Nate Quarry,Jason MacDonald,1,3.4100000858306885,0.09999990463256836,-0.07999998331069946,0.20000001788139343,-1.1799999475479126,0.17000001668930054,0.2500000298023224,-2.0
3617,Ed Herman,David Loiseau,1,1.3899999856948853,-0.7800002098083496,0.06999999284744263,-0.030000001192092896,2.169999837875366,0.09999999403953552,0.24000000953674316,1.2999999523162842
3618,Mark Bocek,David Bielkheden,1,1.2299998998641968,0.6799999475479126,-0.13999998569488525,0.06000000238418579,1.0,-0.26999998092651367,0.17000000178813934,1.2999999523162842
3619,TJ Grant,Ryo Chonan,1,1.380000114440918,0.9600000381469727,0.11000001430511475,-0.04000002145767212,1.0199999809265137,0.02000001072883606,-0.029999971389770508,0.30000001192092896
3620,Eliot Marshall,Vinny Magalhaes,1,-0.2100001573562622,-1.5799999237060547,0.03000001609325409,-0.009999990463256836,-1.0799999237060547,-0.10999998450279236,0.12999999523162842,0.09999996423721313
3621,Martin Kampmann,Carlos Condit,1,-0.39999985694885254,0.9200000762939453,0.030000001192092896,0.050000011920928955,1.2699999809265137,-0.14000001549720764,0.4099999666213989,0.8999999761581421
3622,Ryan Bader,Carmelo Marrero,1,1.9800000190734863,-0.6499999761581421,0.09000000357627869,0.16999995708465576,0.15999984741210938,0.07999998331069946,0.4399999976158142,-0.4999999701976776
3623,Tyson Griffin,Rafael Dos Anjos,1,0.0,-0.880000114440918,-0.030000001192092896,0.009999990463256836,-0.2399998903274536,0.06000000238418579,-0.050000011920928955,0.19999998807907104
3624,Junie Browning,Cole Miller,0,0.7599999904632568,-2.120000123977661,0.1499999761581421,0.0700000524520874,2.929999828338623,0.30000001192092896,-0.3799999952316284,1.7000000476837158
3625,Gleison Tibau,Jeremy Stephens,1,-1.1299998760223389,-0.20000004768371582,-0.09000000357627869,0.029999971389770508,2.9099998474121094,0.16999995708465576,0.2800000309944153,0.4000000059604645
3626,Ricardo Almeida,Matt Horwich,1,0.9099999666213989,-0.9600000381469727,-0.12999999523162842,0.23000001907348633,3.4100000858306885,0.28999999165534973,0.030000001192092896,-1.5
3627,Jesse Sanders,Brock Larson,0,-1.3899999856948853,4.949999809265137,-0.46000000834465027,-0.20000001788139343,-2.6700000762939453,-0.3400000035762787,0.06999999284744263,-2.0
3628,Tim Credeur,Nick Catone,1,1.4800000190734863,0.8100001811981201,-0.13999998569488525,-0.06000000238418579,-3.299999952316284,0.5600000023841858,-0.32999998331069946,2.799999952316284
3629,Nissen Osterneck,Jorge Rivera,0,-0.009999990463256836,0.25999999046325684,0.09999999403953552,-0.1300000250339508,-0.20999997854232788,-0.3799999952316284,-0.21000000834465027,1.1999999284744263
3630,Joe Vedepo,Rob Kimmons,0,-0.43000006675720215,0.9200000762939453,-0.06000000238418579,0.0,-1.0099998712539673,-0.25999999046325684,-0.25,-2.4000000953674316
3631,Tim McKenzie,Aaron Simpson,0,-2.2300000190734863,0.43000006675720215,0.020000040531158447,-0.12000000476837158,-3.7799999713897705,-0.3400000035762787,-0.5499999523162842,1.5999999046325684
3632,Rampage Jackson,Keith Jardine,1,0.0,-0.4700000286102295,0.18000000715255737,-0.039999961853027344,0.3400000333786011,0.11000001430511475,0.11000001430511475,-0.5999999642372131
3633,Gabriel Gonzaga,Shane Carwin,0,-2.260000228881836,-0.5899999141693115,-0.02000001072883606,0.04000002145767212,1.3799999952316284,0.0599999725818634,0.24000003933906555,1.100000023841858
3634,Matt Brown,Pete Sell,1,1.1800000667572021,-1.0099999904632568,0.10999998450279236,0.050000011920928955,0.6600000262260437,0.25,0.1599999964237213,0.7000000476837158
3635,Mark Munoz,Matt Hamill,0,-0.570000171661377,-1.5399999618530273,0.09000000357627869,-0.04000002145767212,0.1700000762939453,-0.050000011920928955,-0.3400000333786011,0.6000000238418579
3636,Jim Miller,Gray Maynard,0,0.8400000333786011,0.48000001907348633,0.08000001311302185,-0.09000003337860107,-1.3300000429153442,-0.06999999284744263,-0.35999998450279236,1.2000000476837158
3637,Tamdan McCrory,Ryan Madigan,1,2.069999933242798,-1.7499998807907104,0.49000000953674316,-0.009999990463256836,2.2799999713897705,0.5,0.33000001311302185,2.5
3638,Kendall Grove,Jason Day,1,-1.2999999523162842,-1.059999942779541,-0.1300000250339508,0.07000002264976501,-0.6399999856948853,-0.550000011920929,0.5600000023841858,1.7000000476837158
3639,Jason Brilz,Tim Boetsch,1,-0.2799999713897705,-1.0799999237060547,-0.10999998450279236,0.0899999737739563,0.809999942779541,-0.09999999403953552,-0.3199999928474426,0.4999999403953552
3640,Brandon Vera,Michael Patt,1,1.3799999952316284,-2.7200002670288086,0.2800000011920929,-0.030000030994415283,0.699999988079071,0.5299999713897705,0.5899999737739563,0.20000000298023224
3641,Aaron Riley,Shane Nelson,0,2.070000171661377,0.940000057220459,0.030000001192092896,0.0,-0.12999999523162842,0.1599999964237213,0.06000000238418579,-1.5
3642,Diego Sanchez,Joe Stevenson,1,0.7000000476837158,0.5499999523162842,-0.07999998331069946,-0.030000030994415283,-1.2899999618530273,-0.23000000417232513,0.11000001430511475,-1.2000000476837158
3643,Rory Markham,Dan Hardy,0,-0.48000001907348633,6.830000400543213,-0.14000000059604645,-0.06000000238418579,-0.7300000190734863,-0.3499999940395355,-0.3499999940395355,-0.4000000059604645
3644,Nate Marquardt,Wilson Gouveia,1,-0.309999942779541,-1.7400000095367432,0.10000002384185791,-0.009999990463256836,0.9700000286102295,-0.15000003576278687,0.12999999523162842,-1.4000000953674316
3645,Chael Sonnen,Demian Maia,0,1.2999999523162842,-0.8500000238418579,0.010000020265579224,-0.019999980926513672,1.309999942779541,0.3399999737739563,0.010000050067901611,-0.6000000238418579
3646,Paulo Thiago,Josh Koscheck,1,-0.07999992370605469,-0.2799999713897705,0.029999971389770508,0.0,-1.040000081062317,-0.16999998688697815,-0.009999990463256836,0.8000000715255737
3647,Brian Cobb,Terry Etim,0,-2.1600000858306885,1.1500000953674316,-0.3499999940395355,-0.12000000476837158,5.380000114440918,0.19999998807907104,-0.38999998569488525,-1.399999976158142
3648,Junior Dos Santos,Stefan Struve,1,1.5799999237060547,-0.8600001335144043,0.019999980926513672,0.09999999403953552,-0.24000000953674316,0.050000011920928955,0.21000003814697266,-1.899999976158142
3649,Evan Dunham,Per Eklund,1,3.390000104904175,1.179999828338623,-0.2200000286102295,-0.06000000238418579,-0.22999989986419678,0.20999999344348907,0.30000001192092896,-2.5999999046325684
3650,Mike Ciesnolevicz,Neil Grove,1,0.5099999904632568,4.619999885559082,0.5,0.5699999928474426,0.0,0.0,-0.800000011920929,-9.200000762939453
3651,Paul Kelly,Troy Mandaloniz,1,-0.2999999523162842,-2.1000001430511475,-0.1899999976158142,-0.04000002145767212,-1.7599998712539673,-0.06000000238418579,-0.26999998092651367,1.5
3652,Jeremy Stephens,Joe Lauzon,0,0.3399999141693115,-2.679999828338623,0.02000001072883606,0.06000000238418579,-1.1699999570846558,-0.0899999737739563,0.09999996423721313,-1.6999999284744263
3653,Cain Velasquez,Denis Stojnic,1,4.869999885559082,-3.7699999809265137,0.3399999737739563,0.20999997854232788,5.150000095367432,0.44999998807907104,0.050000011920928955,-0.6000000238418579
3654,Mac Danzig,Josh Neer,0,0.10000014305114746,-0.19000005722045898,0.019999980926513672,-0.009999990463256836,0.11000001430511475,0.030000001192092896,0.0,-0.6999999284744263
3655,Anthony Johnson,Luigi Fioravanti,1,1.0199999809265137,-0.3799999952316284,0.050000011920928955,-0.0899999737739563,-1.3299999237060547,-0.06000000238418579,0.09999996423721313,-0.2999999523162842
3656,Kurt Pellegrino,Rob Emerson,1,-0.04999995231628418,-0.8899998664855957,0.12999999523162842,-0.009999990463256836,0.880000114440918,0.020000040531158447,0.04000002145767212,0.4000000059604645
3657,Dan Miller,Jake Rosholt,1,-0.6500000953674316,0.7300000190734863,-0.16999995708465576,0.0,-4.840000152587891,-0.13999998569488525,0.4699999988079071,0.0
3658,Matt Veach,Matt Grice,1,-2.9700002670288086,2.2199997901916504,-0.2499999701976776,-0.12000000476837158,1.4500000476837158,0.009999990463256836,0.18000000715255737,1.0
3659,Gleison Tibau,Rich Clementi,1,0.5200001001358032,0.2200000286102295,-0.06000000238418579,0.029999971389770508,2.359999895095825,0.10999998450279236,0.6700000166893005,-0.30000001192092896
3660,Nick Catone,Derek Downey,1,1.7899999618530273,-1.0399999618530273,-0.5600000023841858,0.5099999904632568,1.309999942779541,0.2800000011920929,0.8299999833106995,0.5
3661,Matthew Riddle,Steve Bruno,1,2.049999952316284,-0.6400001049041748,-0.09999999403953552,0.18000000715255737,1.5699999332427979,0.25,0.429999977350235,0.09999999403953552
3662,Georges St-Pierre,BJ Penn,1,1.0699999332427979,-1.71999990940094,0.039999961853027344,0.1600000262260437,2.919999837875366,0.1899999976158142,0.07999998331069946,0.6000000238418579
3663,Thiago Silva,Lyoto Machida,0,1.3300001621246338,0.9799998998641968,-0.029999971389770508,0.06000000238418579,-0.18000006675720215,-0.17999997735023499,-0.050000011920928955,0.29999998211860657
3664,Jon Jones,Stephan Bonnar,1,1.6499998569488525,-0.8900001049041748,0.17000001668930054,0.12999999523162842,0.8100000619888306,0.09999999403953552,0.34999996423721313,-0.3999999761581421
3666,Nate Diaz,Clay Guida,0,2.309999942779541,1.2999999523162842,0.12000000476837158,-0.10999995470046997,-2.260000228881836,-0.06999999284744263,-0.24000000953674316,0.699999988079071
3667,Akihiro Gono,Jon Fitch,0,-0.42999982833862305,1.0200001001358032,-0.02000001072883606,0.0899999737739563,-2.5899999141693115,0.32999998331069946,-0.09999999403953552,-0.30000001192092896
3668,Thiago Tavares,Manvel Gamburyan,1,-0.13000011444091797,-0.5199999809265137,-0.009999990463256836,0.06999999284744263,0.5699999332427979,0.07999998331069946,-0.06999999284744263,0.800000011920929
3669,John Howard,Chris Wilson,1,-0.1699998378753662,1.71999990940094,0.0,-0.04000002145767212,1.3900001049041748,-0.009999990463256836,-0.0700000524520874,-1.2000000476837158
3670,Jake O'Brien,Christian Wellisch,1,-1.809999942779541,-1.1200000047683716,0.03999999165534973,0.12999999523162842,5.170000076293945,0.12000003457069397,-0.19999998807907104,-1.0
3671,Matt Arroyo,Dan Cramer,0,0.6499999761581421,-0.08999991416931152,0.16999998688697815,0.26999998092651367,2.119999885559082,0.36000001430511475,0.3399999737739563,4.800000190734863
3672,Rich Franklin,Dan Henderson,0,1.6599998474121094,-0.630000114440918,-0.030000001192092896,0.11000001430511475,-0.21000003814697266,0.14000004529953003,0.06000000238418579,0.3999999761581421
3673,Mauricio Rua,Mark Coleman,1,1.8700000047683716,-0.039999961853027344,-0.009999990463256836,0.1599999964237213,-1.7200000286102295,0.07999998331069946,-0.050000011920928955,0.09999996423721313
3674,Jeremy Horn,Rousimar Palhares,0,-0.559999942779541,-0.04999995231628418,-0.12000000476837158,-0.039999961853027344,-2.0999999046325684,-0.06999999284744263,0.28999999165534973,-3.0
3675,Alan Belcher,Denis Kang,1,0.43000006675720215,1.4499999284744263,0.06000000238418579,-0.08000004291534424,-2.069999933242798,-0.38999998569488525,0.17000001668930054,-0.30000007152557373
3676,Marcus Davis,Chris Lytle,1,-1.0399999618530273,-0.24000000953674316,-0.06000000238418579,0.06999999284744263,0.9000000357627869,-0.07000002264976501,-0.08000001311302185,-1.0000001192092896
3677,John Hathaway,Tom Egan,1,3.4000000953674316,-2.1100001335144043,0.4000000059604645,0.12000000476837158,2.609999895095825,0.4300000071525574,0.320000022649765,0.8999999761581421
3678,Martin Kampmann,Alexandre Barros,1,2.240000009536743,-0.7700002193450928,0.019999980926513672,0.25999999046325684,0.019999980926513672,-0.09000000357627869,-0.2200000286102295,2.0
3679,Antonio Mendes,Eric Schafer,0,-0.5499999523162842,3.4699997901916504,0.12999999523162842,-0.3400000035762787,0.7000000476837158,0.13999998569488525,0.5,-1.7999999523162842
3680,Ivan Serati,Tomasz Drwal,0,-2.429999828338623,3.069999933242798,-0.12000000476837158,-0.2800000011920929,-3.549999952316284,-0.6000000238418579,-0.8199999928474426,-0.4000000059604645
3681,Nate Mohr,Dennis Siver,0,-0.07999992370605469,-0.1700000762939453,0.09000000357627869,0.09000003337860107,-0.42000001668930054,0.18000000715255737,0.06000000238418579,-0.30000001192092896
3682,Rashad Evans,Forrest Griffin,1,-2.240000009536743,-0.3899998664855957,0.009999990463256836,0.019999980926513672,1.9300000667572021,-0.03999999165534973,0.1600000262260437,-0.699999988079071
3683,Minotauro Nogueira,Frank Mir,0,-0.23000001907348633,-1.4399998188018799,-0.050000011920928955,0.17000001668930054,-0.7200000286102295,-0.11000001430511475,-0.18000000715255737,0.40000009536743164
3684,Mike Massenzio,CB Dollaway,0,-0.7100000381469727,1.1599998474121094,-0.030000001192092896,-0.019999980926513672,-0.8399999141693115,-0.30000001192092896,-0.2799999713897705,0.3999999761581421
3685,Wanderlei Silva,Rampage Jackson,0,-0.46000003814697266,-0.31999993324279785,-0.14000001549720764,0.050000011920928955,-0.5499999523162842,-0.030000030994415283,-0.11000001430511475,0.5
3686,Mostapha Al-Turk,Cheick Kongo,0,-1.96999990940094,2.3299999237060547,-0.3700000047683716,-0.010000050067901611,-2.299999952316284,-0.5600000023841858,-0.5199999809265137,-0.20000000298023224
3687,Yushin Okami,Dean Lister,1,0.880000114440918,0.2099999189376831,0.03999999165534973,0.009999990463256836,0.5199998617172241,0.3100000023841858,0.3399999737739563,-0.6000000238418579
3688,Mike Wessel,Antoni Hardonk,0,-1.5800000429153442,3.359999895095825,-0.050000011920928955,-0.24000000953674316,6.289999961853027,0.5,-0.4000000059604645,-0.8999999761581421
3689,Matt Hamill,Reese Andy,1,0.820000171661377,0.2999999523162842,-0.08000001311302185,0.030000030994415283,2.3299999237060547,0.14000000059604645,0.5099999904632568,0.0
3690,Brad Blackburn,Ryo Chonan,1,1.9800002574920654,1.3399999141693115,-0.08000001311302185,0.04999995231628418,0.3199999928474426,0.09000000357627869,0.3700000047683716,0.3999999761581421
3691,Dan Evensen,Pat Barry,0,-2.450000047683716,0.31999993324279785,-0.41999998688697815,-0.20999997854232788,0.0,0.0,-0.7599999904632568,3.799999952316284
3692,Phillipe Nover,Efrain Escudero,0,-1.130000114440918,0.18000006675720215,-0.09000000357627869,-0.06999999284744263,-0.31999993324279785,-0.12000000476837158,-0.2200000286102295,-0.10000002384185791
3693,Vinny Magalhaes,Ryan Bader,0,-0.679999828338623,2.5799999237060547,-0.1900000125169754,-0.029999971389770508,-1.8199999332427979,0.0,-0.13999998569488525,0.4000000059604645
3694,Anthony Johnson,Kevin Burns,1,0.5099999904632568,-2.4700002670288086,0.09000000357627869,0.08000004291534424,2.1500000953674316,0.06999999284744263,0.29999998211860657,-0.19999998807907104
3695,Wilson Gouveia,Jason MacDonald,1,1.4700000286102295,1.3599998950958252,-0.12999999523162842,0.09999999403953552,-0.5299999713897705,0.5,0.2199999988079071,0.20000004768371582
3696,David Kaplan,Junie Browning,0,-0.8799998760223389,2.56000018119812,-0.019999980926513672,0.009999990463256836,1.3500001430511475,-0.23000001907348633,0.0,-2.799999952316284
3697,Krzysztof Soszynski,Shane Primm,1,2.5399999618530273,0.880000114440918,0.12999999523162842,-0.04000002145767212,-1.2599999904632568,0.04999999701976776,0.7099999785423279,1.0
3698,Jules Bruchez,Eliot Marshall,0,-1.2400000095367432,3.129999876022339,0.22999998927116394,-0.21000000834465027,-0.4699999988079071,-0.33000001311302185,-0.7900000214576721,-0.8999999761581421
3699,Kyle Kingsbury,Tom Lawlor,0,0.4700000286102295,1.3999998569488525,-0.019999980926513672,-0.09000003337860107,0.18000006675720215,0.09000000357627869,-0.050000011920928955,-1.399999976158142
3700,Shane Nelson,George Roop,1,-2.0500001907348633,0.36999988555908203,-0.030000001192092896,0.009999990463256836,0.25999999046325684,-0.38999998569488525,-0.04999995231628418,1.5
3701,Rolando Delgado,John Polakowski,1,1.4199999570846558,-0.21999990940093994,0.36000001430511475,0.18000000715255737,1.1699999570846558,0.2199999988079071,-0.75,1.5
3702,Yoshiyuki Yoshida,Josh Koscheck,0,-0.9399999380111694,1.4000000953674316,0.0,-0.26999998092651367,-1.0500000715255737,-0.19999998807907104,-0.38999998569488525,2.3999998569488525
3703,Jonathan Goulet,Mike Swick,0,-0.7499998807907104,-0.28999996185302734,0.03999999165534973,-0.08000001311302185,3.1100001335144043,0.19999998807907104,-0.1600000262260437,0.0
3704,Razak Al-Hassan,Steve Cantwell,0,-0.3600001335144043,-2.620000123977661,0.04999998211860657,0.050000011920928955,0.0,-0.1600000113248825,-0.23000001907348633,-0.699999988079071
3705,Tim Credeur,Nate Loughran,1,1.7799999713897705,-0.9800000190734863,-0.09999999403953552,-0.019999980926513672,0.4099999964237213,1.0,0.5,1.2000000476837158
3706,Matt Wiman,Jim Miller,0,0.7599999904632568,0.34999990463256836,0.09999999403953552,-0.04999995231628418,0.7500001192092896,-0.02000001072883606,0.1599999964237213,-0.10000002384185791
3707,Brodie Farber,Luigi Fioravanti,0,-0.5399999618530273,-0.039999961853027344,0.030000001192092896,-0.1600000262260437,-2.8600001335144043,-0.12999999523162842,-0.4700000286102295,0.0
3708,Steve Bruno,Johnny Rees,1,-2.3299999237060547,2.5400002002716064,-0.12000000476837158,-0.10999998450279236,0.7900000810623169,0.0,-0.03999999165534973,0.4000000059604645
3709,Brandon Wolff,Ben Saunders,0,-2.8999998569488525,7.139999866485596,-0.16999998688697815,-0.3199999928474426,-0.23999999463558197,-0.4000000059604645,-0.7200000286102295,-1.100000023841858
3710,Corey Hill,Dale Hartt,0,2.429999828338623,0.060000061988830566,0.11000001430511475,0.039999961853027344,1.7999999523162842,-0.19999998807907104,0.75,-2.5
3711,Justin McCully,Eddie Sanchez,1,-1.8700000047683716,-1.2799999713897705,-0.06000000238418579,0.030000001192092896,0.1499999761581421,0.18000000715255737,0.010000020265579224,0.0
3712,Brock Lesnar,Randy Couture,1,0.6800000667572021,0.5799999237060547,0.15000003576278687,-0.0899999737739563,1.1200001239776611,0.09000000357627869,0.020000040531158447,0.0
3713,Kenny Florian,Joe Stevenson,1,0.3600001335144043,-0.5900000333786011,-0.03999999165534973,0.029999971389770508,-0.5299999713897705,-0.10999998450279236,0.21000003814697266,-0.9000000953674316
3714,Tamdan McCrory,Dustin Hazelett,0,-0.1700000762939453,-1.909999966621399,0.09000000357627869,0.0,1.7300000190734863,0.0,0.08000001311302185,-1.5999999046325684
